NOME,ANO_INGRESSO_2022,FASE_2022,NIVEL_IDEAL_2022,BOLSISTA_2022,PEDRA_2022,IAN_2022,DESTAQUE_IDA_2022,IDA_2022,DESTAQUE_IEG_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,DESTAQUE_IPV_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022,QTD_AVAL_2022,INDICADO_BOLSA_2022,REC_AVA_UNIFICADO
ALUNO-673,2022,3.0,3,0,Ametista,10.0,0,5.166666666666667,1,9.136363636363637,9.16668,5.625,7.96875,1,8.27778,7.792205060606061,0,3.0,1,Mantido na Fase atual
ALUNO-674,2022,3.0,4,0,Ágata,5.0,0,6.75,0,6.116071428571428,7.5,7.5,7.34375,0,6.208325,6.549254285714286,0,4.0,0,Mantido na Fase atual
ALUNO-679,2022,0.0,3,0,Ametista,2.5,0,6.666666666666666,1,9.682539682539682,10.00002,7.5,5.9375,0,7.083325,7.28025826984127,0,2.0,0,Mantido na Fase atual
ALUNO-681,2018,3.0,5,0,Ágata,5.0,0,4.555555555555555,0,6.922504578754578,9.58335,7.5,8.28125,0,6.666665,6.665405026862027,0,4.0,1,Promovido de Fase
ALUNO-686,2018,1.0,3,0,Ágata,5.0,0,6.583333333333333,0,7.349624060150376,8.500020000000001,6.875,5.625,0,7.333335,6.853260478696742,0,2.0,0,Mantido na Fase atual
ALUNO-687,2021,3.0,6,0,Ágata,2.5,0,4.133333333333333,1,7.968749999999999,7.5,7.5,7.65625,0,6.9583275,6.327707166666666,0,4.0,0,Promovido de Fase
ALUNO-689,2017,3.0,3,1,Ametista,10.0,0,6.333333333333333,1,9.249512670565302,8.75001,5.0,8.75,1,8.25,8.016570200779729,0,4.0,0,Promovido de Fase
ALUNO-690,2021,0.0,2,0,Ametista,5.0,0,6.5,1,9.686609686609684,9.50002,7.5,5.3125,0,7.166655,7.401904937321937,0,2.0,0,Mantido na Fase atual
ALUNO-692,2022,2.0,3,0,Ametista,5.0,0,7.333333333333333,1,8.177910052910052,6.41668,6.25,6.458333333333334,1,8.388886666666666,7.192527343915344,1,3.0,0,Promovido de Fase
ALUNO-693,2020,1.0,2,0,Ametista,5.0,0,7.416666666666666,1,8.624561403508771,8.500020000000001,7.5,6.041666666666667,1,7.61111,7.434636280701754,0,3.0,0,Promovido de Fase
ALUNO-694,2021,0.0,1,0,Ametista,5.0,0,7.083333333333333,0,6.711768528073998,10.00002,7.5,6.5625,1,8.833335,7.431939372281467,1,2.0,0,Mantido na Fase atual
ALUNO-695,2020,1.0,2,0,Ametista,5.0,0,7.25,1,9.88095238095238,10.00002,7.5,5.0,0,7.222223333333334,7.620637142857143,0,3.0,0,Mantido na Fase atual
ALUNO-697,2022,3.0,6,0,Quartzo,2.5,0,0.0,0,5.60515873015873,0.0,6.25,7.34375,0,6.8333275,4.097072246031746,0,4.0,0,Mantido na Fase atual
ALUNO-700,2019,2.0,3,0,Ágata,5.0,0,4.0,0,5.858788554440729,10.00002,5.625,6.25,0,7.222223333333333,6.103704377554813,0,3.0,0,Mantido na Fase atual
ALUNO-701,2022,3.0,6,0,Ágata,2.5,0,4.788888888888889,1,7.729166666666667,9.16668,6.875,7.34375,0,6.2083225,6.333818611111111,0,4.0,0,Mantido na Fase atual
ALUNO-703,2019,4.0,5,0,Ágata,5.0,0,6.188888888888889,0,5.945980743394537,8.33334,7.5,7.8125,1,7.6666675,6.824891426456685,0,4.0,1,Promovido de Fase + Bolsa
ALUNO-705,2022,3.0,3,0,Ágata,10.0,0,3.333333333333333,0,6.41644385026738,9.16668,7.5,6.875,0,5.8333275,6.470788936720144,0,4.0,0,Mantido na Fase atual
ALUNO-706,2019,3.0,4,0,Ágata,5.0,0,5.277777777777778,0,7.395833333333332,10.00002,5.625,7.34375,0,6.91666,6.714931222222222,0,4.0,0,Mantido na Fase atual
ALUNO-707,2019,3.0,6,0,Quartzo,2.5,0,3.5,0,6.868589743589744,8.75001,7.5,7.1875,0,6.3749925,5.942467448717949,0,4.0,0,Mantido na Fase atual
ALUNO-708,2019,1.0,3,0,Quartzo,5.0,0,2.833333333333333,0,6.130434782608695,8.000020000000001,7.5,6.458333333333334,0,6.999999999999999,5.888588956521739,0,3.0,0,Promovido de Fase
ALUNO-709,2021,1.0,2,0,Ametista,5.0,0,7.083333333333333,1,9.252525252525253,9.50002,7.5,5.625,0,7.38889,7.507451717171717,0,3.0,0,Mantido na Fase atual
ALUNO-710,2018,3.0,3,1,Topázio,10.0,0,5.111111111111111,1,9.099410315085372,9.16668,7.5,8.90625,1,8.625,8.124397285239297,1,4.0,0,Promovido de Fase
ALUNO-711,2022,2.0,3,0,Quartzo,5.0,0,2.583333333333333,0,7.259407259407261,8.500020000000001,5.0,5.833333333333334,0,5.777773333333333,5.557438118548119,0,3.0,0,Mantido na Fase atual
ALUNO-715,2022,1.0,2,0,Ágata,5.0,0,6.75,0,7.417508417508417,9.000020000000001,7.5,5.625,0,7.25,6.996003683501685,0,2.0,0,Mantido na Fase atual
ALUNO-721,2019,3.0,4,0,Quartzo,5.0,0,1.277777777777778,0,3.809722222222223,7.5,5.0,6.875,0,5.54166,4.563332,0,4.0,0,Mantido na Fase atual
ALUNO-722,2021,1.0,3,0,Topázio,5.0,1,9.583333333333334,1,9.709876543209877,9.50002,7.5,6.25,1,8.277780000000002,8.339199975308643,0,3.0,1,Mantido na Fase atual
ALUNO-723,2022,3.0,4,0,Quartzo,5.0,0,3.444444444444445,0,5.120271907389959,0.0,7.5,5.9375,0,4.416665,4.44002627036688,0,4.0,0,Mantido na Fase atual
ALUNO-727,2022,0.0,2,0,Quartzo,5.0,0,2.583333333333333,0,5.03306195772656,9.50002,7.5,5.625,0,7.083325,5.702446058211979,0,2.0,0,Mantido na Fase atual
ALUNO-728,2022,2.0,2,0,Ametista,10.0,0,5.666666666666667,1,9.601571268237937,9.000020000000001,5.0,6.041666666666666,1,7.833333333333332,7.624482920314255,0,3.0,0,Mantido na Fase atual
ALUNO-729,2021,4.0,6,0,Ametista,5.0,0,7.166666666666667,1,8.35880355276907,7.08334,6.25,7.8125,1,7.625,7.244678043887148,0,4.0,1,Promovido de Fase
ALUNO-732,2018,6.0,6,1,Ametista,10.0,0,6.077777777777778,0,5.248218852758495,8.75001,8.75,7.65625,1,7.944446666666668,7.369714659440588,0,4.0,0,Mantido na Fase atual
ALUNO-734,2022,3.0,3,0,Ametista,10.0,0,3.75,1,8.835227272727273,8.33334,7.5,7.5,0,7.2499975,7.300378954545454,0,4.0,0,Promovido de Fase
ALUNO-735,2022,0.0,0,0,Ágata,10.0,0,5.916666666666666,0,7.268924626380766,6.41668,5.625,5.625,0,7.083325,6.820451258609487,0,2.0,0,Mantido na Fase atual
ALUNO-737,2019,2.0,3,0,Ametista,5.0,0,6.333333333333333,1,9.682539682539682,8.000020000000001,7.5,6.25,1,7.5,7.378176603174603,0,3.0,0,Mantido na Fase atual
ALUNO-738,2018,4.0,4,1,Ágata,10.0,0,4.877777777777777,1,9.182971014492754,8.33335,5.625,6.40625,0,5.79166,7.006941758454106,0,4.0,0,Mantido na Fase atual
ALUNO-739,2016,4.0,5,1,Ametista,5.0,0,7.388888888888889,1,8.035296867695186,9.16668,9.375,8.59375,1,8.375007499999999,7.973381651316815,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-741,2021,5.0,6,0,Ametista,5.0,0,6.722222222222222,1,7.815934065934066,9.16668,6.875,8.28125,1,8.5000025,7.539924757631258,1,4.0,1,Promovido de Fase
ALUNO-742,2021,4.0,4,0,Ametista,10.0,0,5.688888888888889,1,7.609577922077922,7.91667,6.875,7.34375,1,7.6666675,7.406568862193363,0,4.0,1,Promovido de Fase + Bolsa
ALUNO-743,2020,1.0,2,0,Ametista,5.0,1,8.416666666666666,1,8.483333333333333,8.000020000000001,5.625,5.833333333333334,1,7.77778,7.381391333333333,0,3.0,0,Promovido de Fase
ALUNO-746,2018,3.0,3,1,Topázio,10.0,1,7.777777777777779,1,9.39305259957434,7.5,6.25,8.59375,1,9.2083375,8.510208575470424,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-747,2019,5.0,5,1,Ametista,10.0,0,6.777777777777779,1,8.864583333333334,7.91667,5.625,6.25,0,7.416665,7.590972222222223,0,3.0,0,Mantido na Fase atual
ALUNO-751,2022,1.0,2,0,Ametista,5.0,1,7.75,1,9.07018907018907,9.50002,7.5,6.041666666666667,0,7.111109999999999,7.590428480704481,0,3.0,0,Mantido na Fase atual
ALUNO-752,2022,0.0,1,0,Ametista,5.0,0,7.166666666666666,1,9.04804625199362,8.500020000000001,5.625,5.625,0,7.499995,7.217943583732057,0,2.0,0,Mantido na Fase atual
ALUNO-753,2019,4.0,4,0,Quartzo,10.0,0,1.777777777777778,0,3.440830721003135,7.91667,7.5,4.84375,0,4.9583375,5.061431199756183,0,4.0,0,Mantido na Fase atual
ALUNO-754,2022,5.0,7,0,Ágata,5.0,0,5.5,0,6.765005827505828,8.75001,7.5,7.34375,0,6.4166675,6.595710665501167,0,4.0,1,Mantido na Fase atual
ALUNO-755,2017,5.0,5,1,Ametista,10.0,0,6.944444444444446,1,8.792467948717949,7.5,5.0,8.125,0,6.291665,7.468215478632479,0,4.0,0,Mantido na Fase + Bolsa
ALUNO-757,2017,3.0,5,0,Ágata,5.0,0,4.75,0,6.6875,7.5,7.5,6.25,0,6.41666,6.195832000000001,0,4.0,0,Mantido na Fase atual
ALUNO-759,2022,0.0,0,0,Ametista,10.0,1,7.833333333333333,1,8.618233618233617,9.000020000000001,7.5,5.625,0,7.499995,8.00281439031339,0,2.0,0,Mantido na Fase atual
ALUNO-760,2020,1.0,1,0,Ametista,10.0,0,3.916666666666667,1,9.285714285714285,8.500020000000001,7.5,5.625,0,6.277773333333333,7.058532857142858,0,3.0,0,Mantido na Fase atual
ALUNO-761,2022,0.0,1,0,Ametista,5.0,0,6.0,1,8.609486679662117,10.00002,7.5,5.625,0,7.499995,7.234398335932424,0,2.0,0,Mantido na Fase atual
ALUNO-762,2022,1.0,2,0,Ágata,5.0,0,6.5,0,6.730800064133398,7.00002,7.5,6.25,0,6.999999999999999,6.62116201282668,0,3.0,0,Mantido na Fase atual
ALUNO-763,2021,1.0,2,0,Ametista,5.0,1,8.583333333333334,1,9.335332333833083,9.000020000000001,7.5,6.458333333333333,1,8.16667,8.012902466766617,0,3.0,0,Promovido de Fase
ALUNO-764,2022,0.0,2,0,Ágata,5.0,0,6.25,1,8.40683885640026,9.50002,5.625,4.6875,0,7.41666,6.895951771280052,0,2.0,0,Mantido na Fase atual
ALUNO-765,2022,0.0,0,0,Topázio,10.0,1,8.666666666666668,1,8.80952380952381,10.00002,7.5,5.625,1,8.416665,8.491073095238097,1,2.0,0,Mantido na Fase atual
ALUNO-766,2020,6.0,7,0,Quartzo,5.0,0,4.766666666666667,0,4.617281695286811,0.0,7.5,6.25,0,5.999993333333333,4.951788339057362,0,4.0,0,Mantido na Fase atual
ALUNO-768,2017,4.0,6,1,Ametista,5.0,0,6.533333333333334,1,8.574712643678161,7.91667,5.625,7.5,0,7.291665,7.084109195402299,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-770,2021,3.0,3,0,Topázio,10.0,1,7.555555555555556,1,8.836817168338907,9.16668,7.5,8.28125,1,8.458337499999999,8.464935044778892,1,4.0,1,Promovido de Fase + Bolsa
ALUNO-771,2022,0.0,1,0,Ágata,5.0,0,6.666666666666666,1,8.112179487179487,8.91668,7.5,3.4375,0,5.41666,6.524519230769231,0,2.0,0,Mantido na Fase atual
ALUNO-772,2022,7.0,8,0,Ametista,5.0,1,9.0,1,8.69047619047619,6.25,6.25,5.625,0,6.875,7.225595238095238,0,4.0,1,Mantido na Fase atual
ALUNO-773,2016,3.0,4,1,Topázio,5.0,1,8.444444444444445,1,9.88095238095238,10.00002,7.5,8.90625,1,9.250005000000002,8.655707365079365,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-774,2022,3.0,3,0,Topázio,10.0,1,7.555555555555556,1,9.415584415584416,8.33334,7.5,8.28125,1,9.1666725,8.639021494227995,1,4.0,1,Promovido de Fase + Bolsa
ALUNO-778,2022,0.0,0,0,Ágata,10.0,0,6.083333333333333,0,5.411605937921728,8.000020000000001,7.5,4.6875,0,7.499995,6.817738854251012,0,2.0,0,Mantido na Fase atual
ALUNO-781,2020,3.0,4,0,Ágata,5.0,0,6.788888888888889,1,7.764641608391608,0.0,6.25,7.5,0,7.2499975,6.2357055994561,0,4.0,0,Promovido de Fase
ALUNO-783,2020,2.0,3,0,Ágata,5.0,0,6.25,1,8.49527665317139,3.49998,5.0,6.25,1,8.05556,6.535165330634278,0,3.0,0,Promovido de Fase
ALUNO-784,2021,3.0,3,1,Topázio,10.0,0,7.277777777777779,1,9.736842105263158,8.75001,4.375,8.4375,1,8.291665,8.217507976608186,0,4.0,0,Promovido de Fase
ALUNO-787,2022,5.0,7,0,Ágata,5.0,0,6.75,0,6.765005827505828,7.91667,7.5,7.34375,0,5.9583375,6.670710665501166,0,4.0,1,Mantido na Fase atual
ALUNO-788,2022,5.0,7,0,Ágata,5.0,0,2.111111111111111,1,8.440285204991088,8.75001,6.25,5.208333333333334,0,7.08333,6.047779596553774,0,3.0,0,Mantido na Fase atual
ALUNO-790,2019,5.0,5,1,Topázio,10.0,0,7.0,1,10.0,10.00002,7.5,6.041666666666667,1,8.250005,8.404169666666668,0,3.0,0,Mantido na Fase atual
ALUNO-791,2022,0.0,0,0,Ametista,10.0,1,7.5,1,8.79252555723144,9.000020000000001,7.5,5.625,1,7.666665,8.004340111446288,0,2.0,0,Mantido na Fase atual
ALUNO-792,2017,3.0,3,0,Quartzo,10.0,0,4.611111111111112,0,6.184870621369477,0.0,5.0,7.03125,0,5.9583325,5.553987846496118,0,4.0,0,Mantido na Fase atual
ALUNO-794,2017,4.0,7,1,Ametista,2.5,0,6.588888888888889,1,9.791666666666666,7.91667,5.625,7.96875,1,8.125,7.302153111111111,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-796,2018,4.0,5,0,Ágata,5.0,0,4.555555555555555,0,6.406606678345809,7.5,7.5,7.65625,0,6.499995,6.258056446780273,0,4.0,1,Promovido de Fase
ALUNO-798,2021,4.0,5,0,Ágata,5.0,0,4.688888888888889,1,8.074582027168235,8.33334,5.625,7.5,0,6.4583275,6.490193683211425,0,4.0,0,Promovido de Fase
ALUNO-799,2022,2.0,2,0,Ametista,10.0,0,5.916666666666666,1,8.602540834845735,9.50002,7.5,6.041666666666667,1,8.444446666666668,7.896899500302482,1,3.0,0,Promovido de Fase
ALUNO-800,2022,1.0,2,0,Ametista,5.0,1,9.0,1,9.280303030303031,9.50002,7.5,5.833333333333334,0,7.111109999999999,7.861617939393939,0,3.0,0,Mantido na Fase atual
ALUNO-801,2022,0.0,1,0,Ágata,5.0,0,6.916666666666666,1,7.629094522799372,8.000020000000001,7.5,5.625,0,7.166665,6.954987237893207,0,2.0,0,Mantido na Fase atual
ALUNO-802,2021,1.0,0,1,Topázio,10.0,0,7.416666666666666,1,9.717813051146384,9.50002,7.5,6.041666666666667,1,7.777780000000001,8.286620610229278,0,3.0,0,Mantido na Fase atual
ALUNO-804,2022,1.0,2,0,Ametista,5.0,0,6.166666666666666,1,9.269841269841269,9.000020000000001,7.5,5.833333333333334,1,7.722223333333334,7.365081587301588,0,3.0,0,Promovido de Fase
ALUNO-805,2021,1.0,2,0,Ágata,5.0,0,5.5,0,7.433862433862434,8.500020000000001,7.5,6.041666666666667,0,6.61111,6.613163153439154,0,3.0,0,Mantido na Fase atual
ALUNO-806,2022,0.0,0,0,Ametista,10.0,0,5.866666666666667,0,7.214285714285714,9.000020000000001,7.5,5.625,1,7.916665,7.412025476190477,0,2.0,0,Mantido na Fase atual
ALUNO-807,2019,1.0,2,0,Topázio,5.0,1,9.5,1,10.0,9.50002,8.75,6.666666666666666,1,9.61112,8.813892666666668,1,3.0,1,Promovido de Fase + Bolsa
ALUNO-808,2022,0.0,1,0,Ágata,5.0,0,6.75,0,6.565452091767882,7.00002,7.5,5.3125,0,7.499995,6.644341418353577,0,2.0,0,Mantido na Fase atual
ALUNO-810,2022,2.0,3,0,Quartzo,5.0,0,2.0,0,7.032340311325819,9.000020000000001,7.5,5.624999999999999,0,7.055556666666666,5.930081395598497,0,3.0,0,Mantido na Fase atual
ALUNO-811,2018,2.0,3,1,Ágata,5.0,0,7.25,1,7.866730970179244,8.000020000000001,5.0,6.458333333333334,1,7.5,6.969181527369182,0,3.0,0,Promovido de Fase
ALUNO-812,2021,0.0,2,0,Ametista,5.0,1,8.416666666666668,1,9.31450357920946,7.00002,7.5,5.625,1,8.083335,7.675403049175225,0,2.0,0,Promovido de Fase
ALUNO-814,2019,2.0,3,0,Ágata,5.0,0,3.666666666666667,1,8.237762237762238,7.00002,7.5,6.25,0,6.833329999999999,6.322553780885782,0,3.0,0,Mantido na Fase atual
ALUNO-815,2022,4.0,6,0,Ágata,5.0,0,5.5,0,6.779671717171717,7.5,7.5,7.5,0,6.874995,6.580933343434343,0,4.0,0,Promovido de Fase
ALUNO-816,2022,3.0,3,0,Ametista,10.0,1,7.5,0,7.11489898989899,8.33334,7.5,7.65625,0,6.45833,7.563604797979798,0,4.0,0,Promovido de Fase
ALUNO-817,2019,3.0,6,0,Ametista,2.5,0,7.222222222222221,1,7.73989898989899,8.75001,7.5,8.125,1,8.0000025,7.279925742424242,0,4.0,1,Promovido de Fase
ALUNO-818,2021,0.0,1,0,Ametista,5.0,1,8.25,1,9.008097165991904,9.000020000000001,7.5,5.625,1,8.333335,7.830788433198381,0,2.0,0,Promovido de Fase
ALUNO-819,2022,0.0,1,0,Ágata,5.0,0,4.333333333333333,1,9.291101055806935,8.500020000000001,7.5,5.9375,0,7.416665,6.901971877828054,0,2.0,0,Mantido na Fase atual
ALUNO-820,2017,5.0,6,1,Ametista,5.0,1,8.433333333333332,1,8.131944444444445,7.08333,5.625,6.458333333333332,1,7.8750025,7.304722388888888,0,3.0,0,Mantido na Fase + Bolsa
ALUNO-822,2021,1.0,1,0,Topázio,10.0,1,8.333333333333332,1,9.595238095238097,9.000020000000001,5.625,6.25,1,7.77778,8.228772285714285,0,3.0,0,Mantido na Fase atual
ALUNO-823,2018,2.0,3,1,Ametista,5.0,0,7.166666666666667,1,9.320987654320987,9.50002,8.75,6.458333333333334,1,8.222226666666668,7.912811530864198,0,3.0,0,Mantido na Fase atual
ALUNO-824,2019,2.0,3,0,Quartzo,5.0,0,4.25,0,6.060606060606061,8.000020000000001,7.5,6.25,0,5.888886666666666,5.914900545454545,0,3.0,0,Mantido na Fase atual
ALUNO-825,2018,3.0,5,1,Quartzo,5.0,0,5.477777777777778,0,5.579065150087494,7.91667,4.375,7.8125,0,4.916665,5.705118585573055,0,4.0,0,Promovido de Fase
ALUNO-828,2016,6.0,7,1,Ágata,5.0,0,3.833333333333334,0,4.845885093167702,9.58335,8.125,7.96875,0,7.27778,6.259109685300206,0,4.0,0,Promovido de Fase
ALUNO-829,2017,4.0,4,0,Ametista,10.0,0,5.666666666666667,1,8.249458874458874,9.16668,5.625,6.71875,0,5.91666,7.117600108225108,0,4.0,0,Mantido na Fase atual
ALUNO-830,2017,5.0,5,1,Topázio,10.0,0,7.166666666666667,1,9.241898148148149,9.58335,6.25,6.458333333333334,1,8.125005,8.135882296296298,0,3.0,0,Mantido na Fase atual
ALUNO-831,2019,2.0,3,0,Ágata,5.0,0,3.0,1,9.104156712852363,9.50002,7.5,6.25,0,5.999996666666668,6.445832675903806,0,3.0,0,Mantido na Fase atual
ALUNO-832,2022,3.0,3,0,Topázio,10.0,0,6.944444444444446,1,9.375,10.00002,7.5,9.0625,1,8.5000025,8.62014138888889,1,4.0,1,Promovido de Fase + Bolsa
ALUNO-834,2021,3.0,5,0,Ágata,5.0,0,4.5,1,7.739245951417004,7.91667,7.5,7.5,0,6.8749975,6.614515690283401,0,4.0,0,Promovido de Fase
ALUNO-835,2016,2.0,3,0,Quartzo,5.0,0,3.25,0,6.182121971595657,9.50002,5.0,6.25,0,5.999993333333334,5.661425060985798,0,3.0,0,Mantido na Fase atual
ALUNO-836,2022,0.0,2,0,Ágata,5.0,0,6.0,1,7.638888888888888,9.50002,7.5,5.0,0,7.333325,6.894444777777777,0,2.0,0,Mantido na Fase atual
ALUNO-839,2022,1.0,3,0,Topázio,5.0,1,8.0,1,9.855072463768115,10.00002,7.5,6.25,1,8.166666666666668,8.079349826086958,0,3.0,0,Mantido na Fase atual
ALUNO-840,2019,0.0,2,0,Ametista,5.0,0,7.25,1,8.485838779956426,9.000020000000001,6.875,5.0,0,7.083325,7.151334755991286,0,2.0,0,Promovido de Fase
ALUNO-841,2022,0.0,1,0,Ágata,5.0,1,7.716666666666667,1,8.230158730158731,7.91668,4.375,4.375,0,7.41666,6.83936507936508,0,2.0,0,Mantido na Fase atual
ALUNO-843,2021,7.0,8,0,Quartzo,5.0,0,4.111111111111112,0,5.226960784313724,8.33334,5.0,6.71875,0,7.055553333333332,5.783934045751634,0,4.0,0,Mantido na Fase atual
ALUNO-844,2022,1.0,3,0,Ametista,5.0,0,6.75,1,8.61111111111111,8.500020000000001,7.5,6.25,1,7.555556666666667,7.308335555555557,0,3.0,0,Mantido na Fase atual
ALUNO-847,2022,0.0,0,0,Ametista,10.0,1,7.949999999999999,1,8.714285714285715,9.50002,8.125,5.0,0,6.333335,7.862026142857143,0,2.0,0,Mantido na Fase atual
ALUNO-848,2019,3.0,4,0,Ágata,5.0,0,3.916666666666667,0,7.1875,7.5,7.5,7.34375,0,5.3749875,6.030205833333333,0,4.0,0,Mantido na Fase atual
ALUNO-850,2016,4.0,4,1,Ametista,10.0,0,6.711111111111111,1,7.776784067859118,7.91667,5.0,7.65625,0,7.1666625,7.388203535794046,0,4.0,0,Promovido de Fase
ALUNO-851,2019,1.0,2,0,Ametista,5.0,1,8.583333333333334,1,9.682539682539682,10.00002,7.5,6.041666666666667,1,7.666666666666667,8.040676603174603,0,3.0,1,Promovido de Fase
ALUNO-852,2022,0.0,1,0,Ametista,5.0,0,7.166666666666666,1,7.88235294117647,9.000020000000001,8.75,5.625,1,7.5,7.347305921568628,0,2.0,0,Mantido na Fase atual
ALUNO-853,2022,1.0,2,0,Ametista,5.0,1,7.75,1,9.090909090909092,9.50002,7.5,5.9375,1,8.83334,7.928601818181819,1,2.0,0,Mantido na Fase atual
ALUNO-854,2022,2.0,2,0,Ametista,10.0,0,5.666666666666666,1,8.092031425364757,9.000020000000001,7.5,6.458333333333334,0,6.777773333333333,7.403129618406286,0,3.0,0,Mantido na Fase atual
ALUNO-855,2020,3.0,5,0,Ágata,5.0,0,4.25,1,7.6875,8.75001,7.5,7.34375,0,5.5416575,6.355207500000001,0,4.0,1,Mantido na Fase atual
ALUNO-856,2022,5.0,7,0,Ametista,5.0,0,7.166666666666667,1,9.27076525054466,9.16668,7.5,6.041666666666667,1,7.91667,7.641655050108932,0,3.0,0,Mantido na Fase atual
ALUNO-857,2022,1.0,2,0,Ametista,5.0,1,7.5,1,9.523809523809524,9.000020000000001,7.5,6.25,1,8.0,7.779763904761905,0,3.0,0,Promovido de Fase
ALUNO-858,2019,2.0,3,0,Ágata,5.0,0,4.583333333333333,1,8.39898935980926,10.00002,5.0,4.375,1,8.277776666666668,6.689521871961853,0,3.0,0,Promovido de Fase
ALUNO-859,2022,1.0,3,0,Ametista,5.0,1,8.5,1,8.416666666666666,9.50002,7.5,5.625,1,7.916665,7.729168333333334,0,2.0,0,Mantido na Fase atual
ALUNO-861,2020,4.0,6,0,Ágata,5.0,0,6.877777777777777,0,6.278011204481793,9.58335,6.875,7.1875,0,7.3333325,6.962409296451915,0,4.0,1,Promovido de Fase
ALUNO-862,2019,1.0,3,0,Ametista,5.0,1,8.25,1,9.16278166278166,7.50002,7.5,6.25,1,8.388893333333334,7.785336999222999,1,3.0,1,Mantido na Fase + Bolsa
ALUNO-863,2022,0.0,0,0,Topázio,10.0,1,9.416666666666668,1,9.19047619047619,10.00002,8.125,5.625,1,7.916665,8.679763571428571,0,2.0,0,Mantido na Fase atual
ALUNO-864,2022,2.0,3,0,Ametista,5.0,1,8.5,1,8.754578754578755,8.000020000000001,7.5,6.458333333333334,1,7.666663333333332,7.680083750915751,0,3.0,0,Promovido de Fase
ALUNO-865,2021,1.0,2,0,Ágata,5.0,0,4.583333333333334,0,7.389473684210527,7.50002,7.5,6.041666666666667,0,6.277776666666666,6.254285403508773,0,3.0,0,Mantido na Fase atual
ALUNO-866,2019,1.0,2,1,Topázio,5.0,1,9.583333333333332,1,9.72943722943723,7.50002,7.5,6.875,1,9.33334,8.416724112554114,1,3.0,0,Promovido de Fase + Bolsa
ALUNO-868,2021,0.0,1,0,Ametista,5.0,0,6.916666666666666,1,8.888499025341131,9.50002,8.125,5.625,1,7.916665,7.569368138401559,0,2.0,0,Promovido de Fase
ALUNO-869,2022,1.0,2,0,Ágata,5.0,0,4.75,1,8.351851851851851,9.000020000000001,7.5,6.041666666666667,0,6.777776666666666,6.730094370370371,0,3.0,0,Mantido na Fase atual
ALUNO-870,2022,2.0,3,0,Topázio,5.0,1,8.0,1,10.0,10.00002,7.5,6.666666666666666,1,9.555566666666666,8.427782,1,3.0,0,Promovido de Fase
ALUNO-872,2017,3.0,4,0,Quartzo,5.0,0,4.333333333333333,0,5.727513227513228,7.08333,5.625,7.1875,0,5.12499,5.526750312169312,0,4.0,0,Mantido na Fase atual
ALUNO-876,2022,0.0,1,0,Ametista,5.0,0,7.166666666666666,1,9.217024041585445,9.50002,7.5,5.0,0,7.16666,7.410072141650422,0,2.0,0,Mantido na Fase atual
ALUNO-877,2019,3.0,4,0,Ágata,5.0,0,4.75,0,6.607954545454545,7.91667,7.5,7.03125,0,5.2083225,6.05804740909091,0,4.0,0,Mantido na Fase atual
ALUNO-879,2022,1.0,2,0,Ágata,5.0,0,5.5,1,8.833333333333332,9.50002,5.0,3.75,0,7.166665,6.625001666666667,0,2.0,0,Mantido na Fase atual
ALUNO-881,2022,1.0,2,0,Ametista,5.0,1,7.833333333333333,1,9.848484848484848,9.50002,7.5,6.875,1,8.166670000000002,8.057199636363638,0,3.0,1,Mantido na Fase atual
ALUNO-882,2022,1.0,2,0,Ametista,5.0,1,9.166666666666668,1,7.570145903479236,9.50002,7.5,5.625,0,7.333333333333333,7.576531180695848,0,3.0,0,Mantido na Fase atual
ALUNO-883,2022,1.0,1,0,Ametista,10.0,0,5.5,1,9.666666666666666,9.50002,7.5,6.25,0,7.166663333333332,7.791668,0,3.0,0,Mantido na Fase atual
ALUNO-884,2021,5.0,8,0,Quartzo,2.5,0,4.9,0,5.995438453159041,6.66668,7.5,4.583333333333333,0,6.16667,5.537423023965141,0,3.0,0,Alocado em Fase anterior
ALUNO-885,2021,1.0,2,0,Ametista,5.0,1,8.833333333333332,1,9.04876926616057,9.000020000000001,7.5,6.25,1,8.333336666666668,8.018089853232116,0,3.0,1,Promovido de Fase
ALUNO-886,2020,1.0,1,0,Topázio,10.0,0,7.25,1,9.666666666666666,9.50002,7.5,6.25,0,6.888883333333333,8.086112,0,3.0,0,Mantido na Fase atual
ALUNO-887,2022,1.0,1,0,Quartzo,10.0,0,0.0,0,7.222222222222222,9.000020000000001,7.5,4.583333333333333,0,6.499996666666666,5.852779111111111,0,3.0,0,Mantido na Fase atual
ALUNO-889,2019,3.0,3,0,Ametista,10.0,0,6.555555555555556,1,8.513866737550948,8.33334,7.5,7.34375,0,7.4999975,7.831592958621301,0,4.0,1,Promovido de Fase
ALUNO-891,2022,1.0,1,0,Ametista,10.0,0,6.5,1,10.0,8.500020000000001,7.5,6.25,1,7.5,8.025002,0,3.0,0,Mantido na Fase atual
